participant,date,expName,psychopyVersion,OS,frameRate,CorrectResponse,prac_prompt_1,prac_prompt_2,prac_prompt_3,prac_prompt_4,prac_prompt_5,prac_prompt_6,prac_prompt_7,prac_prompt_8,prac_prompt_9,prac_key_resp.keys,prac_key_resp.corr,prac_key_resp.rt,prac_key_resp.duration,prac_loop.thisRepN,prac_loop.thisTrialN,prac_loop.thisN,prac_loop.thisIndex,prac_loop.ran,object_class,object_category,corr_ans,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,prompt_8,prompt_9,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,response_label,response_animacy,corr_animacy,img_condition,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,randomize_blocks.thisRepN,randomize_blocks.thisTrialN,randomize_blocks.thisN,randomize_blocks.thisIndex,randomize_blocks.ran,block_condition
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cat,anim_natural,4,butterfly,corn,airplane,cat,house,dog,train,apple,pineapple,4,1,1.4074,,cat,anim_natural,1,scrambled,0,8,8,2,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cow,anim_natural,2,house,cow,airplane,corn,bread,dog,car,mushroom,butterfly,2,1,2.7076,,cow,anim_natural,1,scrambled,0,9,9,3,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,7,butterfly,mushroom,binoculars,cat,house,apple,pineapple,train,snail,7,1,2.4982,,pineapple,inanim_natural,1,scrambled,0,10,10,8,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bear,anim_natural,6,bread,airplane,avocado,dog,car,bear,cat,mushroom,binoculars,6,1,2.6772,,bear,anim_natural,1,scrambled,0,11,11,0,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,6,pineapple,dog,lawnmower,bread,cat,butterfly,house,train,corn,6,1,1.3875,,butterfly,anim_natural,1,scrambled,0,12,12,1,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,7,snail,cow,apple,airplane,corn,bread,binoculars,cat,house,7,1,1.5936,,binoculars,inanim_artificial,1,scrambled,0,13,13,13,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,4,pineapple,lawnmower,cow,mushroom,bread,bear,binoculars,butterfly,airplane,4,1,3.899,,mushroom,inanim_natural,1,scrambled,0,14,14,7,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,7,binoculars,apple,pineapple,snail,cow,lawnmower,corn,car,bear,7,1,1.4052,,corn,inanim_natural,1,scrambled,0,15,15,10,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,2,dog,bread,cat,airplane,avocado,mushroom,house,car,snail,9,0,3.6288,,snail,anim_natural,0,scrambled,0,16,16,6,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,snail,anim_natural,8,pineapple,bread,cat,mushroom,dog,binoculars,airplane,snail,car,8,1,2.8396,,snail,anim_natural,1,scrambled,0,17,17,5,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,8,mushroom,bread,cow,binoculars,apple,bear,house,train,snail,8,1,1.5358,,train,inanim_artificial,1,scrambled,1,0,18,17,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,3,bear,lawnmower,airplane,cow,binoculars,corn,apple,butterfly,avocado,3,1,1.7712,,airplane,inanim_artificial,1,scrambled,1,1,19,12,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,5,cat,train,corn,car,mushroom,avocado,snail,cow,binoculars,5,1,1.4577,,mushroom,inanim_natural,1,scrambled,1,2,20,7,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cat,anim_natural,5,snail,avocado,apple,dog,cat,airplane,corn,binoculars,train,5,1,0.9641,,cat,anim_natural,1,scrambled,1,3,21,2,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,1,avocado,butterfly,mushroom,dog,train,binoculars,house,pineapple,cat,1,1,2.2692,,avocado,inanim_natural,1,scrambled,1,4,22,11,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,4,house,binoculars,apple,bread,butterfly,snail,lawnmower,corn,cow,4,1,1.5151,,bread,inanim_natural,1,scrambled,1,5,23,6,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,3,bread,mushroom,corn,cow,bear,lawnmower,dog,house,car,3,1,2.0077,,corn,inanim_natural,1,scrambled,1,6,24,10,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,2,bear,binoculars,pineapple,airplane,mushroom,lawnmower,butterfly,snail,bread,2,1,1.4345,,binoculars,inanim_artificial,1,scrambled,1,7,25,13,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,4,dog,train,cat,car,bread,corn,apple,snail,lawnmower,4,1,1.2542,,car,inanim_artificial,1,scrambled,1,8,26,14,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,dog,anim_natural,1,dog,avocado,airplane,snail,mushroom,corn,butterfly,lawnmower,house,1,1,1.2479,,dog,anim_natural,1,scrambled,1,9,27,4,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,6,train,airplane,bread,snail,cat,apple,corn,car,dog,6,1,1.1978,,apple,inanim_natural,1,scrambled,1,10,28,9,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bear,anim_natural,3,binoculars,car,bear,pineapple,dog,cat,corn,house,apple,3,1,4.7561,,bear,anim_natural,1,scrambled,1,11,29,0,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,8,house,cow,mushroom,airplane,avocado,cat,train,pineapple,bear,8,1,1.1224,,pineapple,inanim_natural,1,scrambled,1,12,30,8,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,snail,anim_natural,7,airplane,corn,apple,lawnmower,mushroom,cat,snail,dog,train,,0,,,no response,no response,0,scrambled,1,13,31,5,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,4,snail,car,cat,butterfly,apple,avocado,lawnmower,binoculars,mushroom,4,1,1.7947,,butterfly,anim_natural,1,scrambled,1,14,32,1,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,3,lawnmower,bread,house,snail,cow,binoculars,corn,dog,apple,3,1,2.3338,,house,inanim_artificial,1,scrambled,1,15,33,15,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,3,binoculars,snail,lawnmower,butterfly,dog,avocado,bread,mushroom,train,3,1,1.7192,,lawnmower,inanim_artificial,1,scrambled,1,16,34,16,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cow,anim_natural,8,binoculars,dog,mushroom,apple,train,pineapple,airplane,cow,butterfly,8,1,1.5546,,cow,anim_natural,1,scrambled,1,17,35,3,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,4,corn,lawnmower,dog,house,avocado,snail,airplane,cat,mushroom,4,1,1.6487,,house,inanim_artificial,1,scrambled,2,0,36,15,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,1,bread,avocado,cow,bear,binoculars,apple,airplane,snail,train,1,1,2.2151,,bread,inanim_natural,1,scrambled,2,1,37,6,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cow,anim_natural,5,butterfly,cat,lawnmower,car,cow,train,avocado,mushroom,pineapple,5,1,0.7049,,cow,anim_natural,1,scrambled,2,2,38,3,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,2,cat,airplane,cow,butterfly,corn,binoculars,pineapple,train,bread,2,1,2.5419,,airplane,inanim_artificial,1,scrambled,2,3,39,12,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,1,car,train,cat,mushroom,bear,avocado,lawnmower,pineapple,snail,1,1,1.5305,,car,inanim_artificial,1,scrambled,2,4,40,14,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,dog,anim_natural,2,bear,dog,binoculars,snail,mushroom,pineapple,lawnmower,train,corn,2,1,1.5688,,dog,anim_natural,1,scrambled,2,5,41,4,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,3,lawnmower,airplane,mushroom,corn,apple,cow,binoculars,dog,cat,3,1,1.4021,,mushroom,inanim_natural,1,scrambled,2,6,42,7,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,1,train,airplane,cow,bear,butterfly,lawnmower,pineapple,apple,avocado,1,1,2.4195,,train,inanim_artificial,1,scrambled,2,7,43,17,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,7,airplane,binoculars,mushroom,butterfly,cat,apple,avocado,bear,car,7,1,2.7153,,avocado,inanim_natural,1,scrambled,2,8,44,11,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,1,lawnmower,dog,cow,house,corn,cat,pineapple,avocado,car,1,1,1.5603,,lawnmower,inanim_artificial,1,scrambled,2,9,45,16,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cat,anim_natural,2,bear,cat,avocado,car,lawnmower,airplane,pineapple,apple,snail,2,1,1.4528,,cat,anim_natural,1,scrambled,2,10,46,2,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,7,avocado,snail,binoculars,dog,pineapple,car,corn,bear,airplane,7,1,2.0446,,corn,inanim_natural,1,scrambled,2,11,47,10,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,7,mushroom,binoculars,corn,pineapple,car,snail,butterfly,lawnmower,bear,7,1,3.1647,,butterfly,anim_natural,1,scrambled,2,12,48,1,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,snail,anim_natural,8,apple,mushroom,airplane,binoculars,cow,train,pineapple,snail,cat,2,0,2.8237,,mushroom,inanim_natural,0,scrambled,2,13,49,5,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,9,binoculars,bread,house,car,butterfly,dog,snail,corn,pineapple,9,1,2.1634,,pineapple,inanim_natural,1,scrambled,2,14,50,8,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bear,anim_natural,6,mushroom,car,house,bread,cat,bear,cow,corn,lawnmower,7,0,1.969,,cow,anim_natural,1,scrambled,2,15,51,0,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,4,avocado,cow,car,apple,lawnmower,airplane,cat,snail,bread,4,1,1.1815,,apple,inanim_natural,1,scrambled,2,16,52,9,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,5,pineapple,butterfly,airplane,cat,binoculars,train,avocado,dog,mushroom,5,1,1.0217,,binoculars,inanim_artificial,1,scrambled,2,17,53,13,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,1,pineapple,binoculars,cat,apple,butterfly,cow,corn,airplane,house,1,1,1.8515,,pineapple,inanim_natural,1,scrambled,3,0,54,8,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,7,bread,avocado,cat,bear,butterfly,binoculars,apple,train,lawnmower,7,1,2.7754,,apple,inanim_natural,1,scrambled,3,1,55,9,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,2,lawnmower,mushroom,train,dog,avocado,cow,bread,airplane,bear,5,0,2.3346,,avocado,inanim_natural,1,scrambled,3,2,56,7,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,9,apple,avocado,house,bread,airplane,cow,snail,dog,lawnmower,9,1,1.2475,,lawnmower,inanim_artificial,1,scrambled,3,3,57,16,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,6,dog,bear,house,avocado,apple,binoculars,car,cat,corn,6,1,1.4481,,binoculars,inanim_artificial,1,scrambled,3,4,58,13,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,9,airplane,binoculars,bread,butterfly,avocado,cow,cat,train,corn,9,1,1.5824,,corn,inanim_natural,1,scrambled,3,5,59,10,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cat,anim_natural,4,binoculars,mushroom,bread,cat,butterfly,dog,avocado,car,train,4,1,1.665,,cat,anim_natural,1,scrambled,3,6,60,2,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,4,airplane,binoculars,lawnmower,butterfly,snail,corn,bread,pineapple,bear,4,1,2.1314,,butterfly,anim_natural,1,scrambled,3,7,61,1,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cow,anim_natural,8,apple,avocado,airplane,train,cat,binoculars,pineapple,cow,dog,8,1,1.5399,,cow,anim_natural,1,scrambled,3,8,62,3,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,snail,anim_natural,7,bear,lawnmower,bread,pineapple,binoculars,house,snail,avocado,dog,7,1,2.4609,,snail,anim_natural,1,scrambled,3,9,63,5,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bear,anim_natural,1,bear,house,lawnmower,avocado,pineapple,snail,butterfly,corn,train,1,1,2.1326,,bear,anim_natural,1,scrambled,3,10,64,0,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,9,apple,car,train,butterfly,bread,cat,mushroom,dog,house,9,1,2.0214,,house,inanim_artificial,1,scrambled,3,11,65,15,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,6,lawnmower,butterfly,dog,corn,binoculars,bread,apple,car,bear,6,1,3.983,,bread,inanim_natural,1,scrambled,3,12,66,6,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,6,pineapple,bread,snail,car,lawnmower,train,butterfly,cat,corn,4,0,1.8734,,car,inanim_artificial,1,scrambled,3,13,67,17,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,7,airplane,pineapple,snail,cat,butterfly,house,avocado,apple,train,7,1,1.2978,,avocado,inanim_natural,1,scrambled,3,14,68,11,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,6,snail,apple,cat,bread,binoculars,car,house,pineapple,cow,6,1,2.1653,,car,inanim_artificial,1,scrambled,3,15,69,14,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,dog,anim_natural,2,binoculars,dog,house,avocado,pineapple,cow,cat,apple,airplane,2,1,1.7631,,dog,anim_natural,1,scrambled,3,16,70,4,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,9,cat,mushroom,apple,dog,train,corn,snail,lawnmower,airplane,9,1,1.5799,,airplane,inanim_artificial,1,scrambled,3,17,71,12,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,scrambled
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,7,pineapple,cow,cat,mushroom,train,lawnmower,airplane,avocado,bear,7,1,2.4038,,airplane,inanim_artificial,1,line_drawing,0,0,0,12,1,,,,,,
673b1c300a415ab6d503a61d,2025-08-21_17h23.26.381,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,7,avocado,snail,apple,house,butterfly,car,binoculars,cat,pineapple,7,1,1.4153,,binoculars,inanim_artificial,1,line_drawing,0,1,1,13,1,,,,,,
