participant,date,expName,psychopyVersion,OS,frameRate,CorrectResponse,prac_prompt_1,prac_prompt_2,prac_prompt_3,prac_prompt_4,prac_prompt_5,prac_prompt_6,prac_prompt_7,prac_prompt_8,prac_prompt_9,prac_key_resp.keys,prac_key_resp.corr,prac_key_resp.rt,prac_key_resp.duration,prac_loop.thisRepN,prac_loop.thisTrialN,prac_loop.thisN,prac_loop.thisIndex,prac_loop.ran,object_class,object_category,corr_ans,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,prompt_8,prompt_9,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,response_label,response_animacy,corr_animacy,img_condition,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,randomize_blocks.thisRepN,randomize_blocks.thisTrialN,randomize_blocks.thisN,randomize_blocks.thisIndex,randomize_blocks.ran,block_condition
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,6,corn,airplane,bread,binoculars,pineapple,butterfly,lawnmower,bear,snail,6,1,2.116,,butterfly,anim_natural,1,natural,0,3,3,1,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,7,pineapple,lawnmower,car,bear,dog,airplane,mushroom,cow,corn,7,1,4.1596,,mushroom,inanim_natural,1,natural,0,4,4,7,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,4,lawnmower,mushroom,avocado,house,cat,cow,snail,train,apple,4,1,2.5107,,house,inanim_artificial,1,natural,0,5,5,15,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,1,airplane,snail,pineapple,bear,corn,house,cat,avocado,train,1,1,2.0149,,airplane,inanim_artificial,1,natural,0,6,6,12,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,1,binoculars,house,cat,avocado,airplane,cow,bread,pineapple,butterfly,,0,,,no response,no response,0,natural,0,7,7,13,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,cat,anim_natural,1,cat,house,dog,avocado,airplane,mushroom,apple,train,snail,1,1,1.2521,,cat,anim_natural,1,natural,0,8,8,2,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,9,avocado,car,butterfly,house,cat,dog,airplane,corn,apple,9,1,3.0652,,apple,inanim_natural,1,natural,0,9,9,9,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,5,train,dog,bread,bear,car,mushroom,binoculars,cow,pineapple,5,1,1.6072,,car,inanim_artificial,1,natural,0,10,10,14,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,dog,anim_natural,7,bread,bear,airplane,snail,corn,binoculars,dog,car,apple,7,1,2.5355,,dog,anim_natural,1,natural,0,11,11,4,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,6,butterfly,mushroom,bear,house,car,bread,cat,pineapple,binoculars,6,1,1.8486,,bread,inanim_natural,1,natural,0,12,12,6,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,1,avocado,butterfly,house,bear,cow,car,airplane,bread,pineapple,1,1,1.0961,,avocado,inanim_natural,1,natural,0,13,13,11,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,2,lawnmower,corn,train,bear,dog,bread,snail,binoculars,pineapple,2,1,1.1658,,corn,inanim_natural,1,natural,0,14,14,10,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,8,butterfly,apple,dog,snail,binoculars,airplane,car,pineapple,bread,8,1,2.6823,,pineapple,inanim_natural,1,natural,0,15,15,8,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,4,binoculars,bread,house,train,bear,dog,avocado,apple,butterfly,4,1,2.8087,,train,inanim_artificial,1,natural,0,16,16,17,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,snail,anim_natural,8,airplane,pineapple,apple,corn,butterfly,binoculars,cow,snail,car,8,1,2.9304,,snail,anim_natural,1,natural,0,17,17,5,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,7,mushroom,cow,train,snail,lawnmower,corn,pineapple,cat,binoculars,7,1,2.7901,,pineapple,inanim_natural,1,natural,1,0,18,8,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,5,house,lawnmower,cat,pineapple,corn,avocado,butterfly,car,bear,5,1,2.0352,,corn,inanim_natural,1,natural,1,1,19,10,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,7,butterfly,avocado,snail,car,cow,lawnmower,train,pineapple,bread,7,1,2.7681,,train,inanim_artificial,1,natural,1,2,20,17,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,4,corn,cow,bear,butterfly,car,train,avocado,apple,house,4,1,1.6567,,butterfly,anim_natural,1,natural,1,3,21,1,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,cow,anim_natural,3,snail,pineapple,cow,corn,apple,binoculars,car,train,butterfly,3,1,3.6414,,cow,anim_natural,1,natural,1,4,22,3,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,dog,anim_natural,6,bear,apple,lawnmower,train,corn,dog,snail,mushroom,car,6,1,1.5922,,dog,anim_natural,1,natural,1,5,23,4,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,4,airplane,apple,butterfly,binoculars,pineapple,lawnmower,corn,snail,bear,4,1,4.9529,,binoculars,inanim_artificial,1,natural,1,6,24,13,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,4,binoculars,cat,snail,lawnmower,pineapple,apple,mushroom,bear,car,4,1,1.7148,,lawnmower,inanim_artificial,1,natural,1,7,25,16,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,bear,anim_natural,8,airplane,avocado,bread,butterfly,apple,binoculars,cow,bear,car,8,1,3.0696,,bear,anim_natural,1,natural,1,8,26,0,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,8,pineapple,corn,apple,airplane,bear,lawnmower,dog,house,cow,8,1,3.1413,,house,inanim_artificial,1,natural,1,9,27,15,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,9,bear,airplane,train,cat,apple,binoculars,dog,bread,mushroom,9,1,2.1777,,mushroom,inanim_natural,1,natural,1,10,28,7,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,6,bear,binoculars,pineapple,house,cat,avocado,mushroom,lawnmower,butterfly,6,1,3.5589,,avocado,inanim_natural,1,natural,1,11,29,11,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,cat,anim_natural,6,cow,binoculars,house,apple,lawnmower,cat,bread,avocado,bear,6,1,1.6308,,cat,anim_natural,1,natural,1,12,30,2,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,9,avocado,cow,lawnmower,house,binoculars,dog,pineapple,butterfly,bread,9,1,3.0663,,bread,inanim_natural,1,natural,1,13,31,6,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,7,bear,corn,pineapple,cat,car,lawnmower,apple,house,dog,7,1,1.8679,,apple,inanim_natural,1,natural,1,14,32,9,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,4,cow,house,bread,airplane,dog,corn,snail,lawnmower,mushroom,4,1,2.1645,,airplane,inanim_artificial,1,natural,1,15,33,12,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,9,cow,corn,apple,butterfly,lawnmower,bread,train,cat,car,9,1,2.9849,,car,inanim_artificial,1,natural,1,16,34,14,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,snail,anim_natural,8,house,mushroom,butterfly,binoculars,pineapple,bear,apple,snail,airplane,9,0,3.6844,,airplane,inanim_artificial,0,natural,1,17,35,5,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,cow,anim_natural,6,house,dog,bear,binoculars,corn,cow,bread,lawnmower,avocado,6,1,2.0574,,cow,anim_natural,1,natural,2,0,36,3,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,6,bread,airplane,butterfly,snail,pineapple,train,corn,cat,lawnmower,6,1,1.6819,,train,inanim_artificial,1,natural,2,1,37,17,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,1,pineapple,apple,binoculars,cat,lawnmower,bear,car,avocado,snail,1,1,2.3826,,pineapple,inanim_natural,1,natural,2,2,38,8,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,dog,anim_natural,9,apple,train,bear,house,butterfly,bread,car,mushroom,dog,9,1,4.1188,,dog,anim_natural,1,natural,2,3,39,4,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,6,car,mushroom,cat,train,dog,avocado,bread,lawnmower,butterfly,6,1,4.8953,,avocado,inanim_natural,1,natural,2,4,40,11,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,5,lawnmower,corn,butterfly,apple,bread,binoculars,cow,cat,train,5,1,2.2826,,bread,inanim_natural,1,natural,2,5,41,6,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,8,cow,avocado,binoculars,pineapple,butterfly,dog,corn,airplane,lawnmower,8,1,4.083,,airplane,inanim_artificial,1,natural,2,6,42,12,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,7,airplane,car,cat,apple,corn,cow,lawnmower,bear,bread,7,1,1.532,,lawnmower,inanim_artificial,1,natural,2,7,43,16,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,cat,anim_natural,7,binoculars,cow,corn,train,dog,car,cat,avocado,bread,7,1,2.2665,,cat,anim_natural,1,natural,2,8,44,2,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,2,avocado,car,house,dog,corn,snail,pineapple,cat,train,2,1,1.3299,,car,inanim_artificial,1,natural,2,9,45,14,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,3,lawnmower,dog,apple,car,bread,mushroom,bear,butterfly,house,3,1,1.8058,,apple,inanim_natural,1,natural,2,10,46,9,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,7,pineapple,bear,train,lawnmower,dog,corn,house,avocado,snail,7,1,1.5973,,house,inanim_artificial,1,natural,2,11,47,15,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,snail,anim_natural,4,cat,pineapple,apple,snail,butterfly,lawnmower,house,bread,binoculars,4,1,3.2329,,snail,anim_natural,1,natural,2,12,48,5,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,2,cow,corn,avocado,car,mushroom,cat,house,dog,binoculars,2,1,1.2956,,corn,inanim_natural,1,natural,2,13,49,10,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,8,car,butterfly,apple,house,cat,lawnmower,corn,mushroom,cow,8,1,1.7741,,mushroom,inanim_natural,1,natural,2,14,50,7,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,6,avocado,apple,cow,bread,train,butterfly,cat,binoculars,car,6,1,1.4758,,butterfly,anim_natural,1,natural,2,15,51,1,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,bear,anim_natural,8,pineapple,apple,house,mushroom,car,snail,lawnmower,bear,cat,8,1,2.5892,,bear,anim_natural,1,natural,2,16,52,0,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,2,cat,binoculars,mushroom,apple,snail,dog,corn,lawnmower,car,2,1,1.9867,,binoculars,inanim_artificial,1,natural,2,17,53,13,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,3,cat,mushroom,train,snail,airplane,lawnmower,pineapple,apple,cow,3,1,3.2668,,train,inanim_artificial,1,natural,3,0,54,17,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,1,bread,bear,apple,train,corn,house,cow,binoculars,dog,1,1,2.7745,,bread,inanim_natural,1,natural,3,1,55,6,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,2,airplane,house,apple,butterfly,corn,bear,bread,snail,binoculars,2,1,1.0363,,house,inanim_artificial,1,natural,3,2,56,15,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,7,airplane,cow,cat,corn,apple,house,avocado,snail,binoculars,7,1,2.3268,,avocado,inanim_natural,1,natural,3,3,57,11,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,6,binoculars,dog,bread,lawnmower,pineapple,apple,bear,cat,car,6,1,2.1246,,apple,inanim_natural,1,natural,3,4,58,9,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,3,cow,corn,mushroom,snail,butterfly,binoculars,avocado,airplane,train,3,1,1.4427,,mushroom,inanim_natural,1,natural,3,5,59,7,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,9,car,butterfly,snail,lawnmower,cat,pineapple,apple,airplane,corn,,0,,,no response,no response,0,natural,3,6,60,10,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,3,corn,bread,car,binoculars,pineapple,airplane,cat,butterfly,dog,3,1,1.3173,,car,inanim_artificial,1,natural,3,7,61,14,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,cow,anim_natural,2,cat,cow,airplane,car,mushroom,binoculars,apple,pineapple,bear,2,1,4.7619,,cow,anim_natural,1,natural,3,8,62,3,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,bear,anim_natural,6,pineapple,house,dog,apple,car,bear,snail,lawnmower,avocado,6,1,2.314,,bear,anim_natural,1,natural,3,9,63,0,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,dog,anim_natural,2,corn,dog,cow,airplane,house,snail,binoculars,avocado,pineapple,2,1,0.7592,,dog,anim_natural,1,natural,3,10,64,4,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,1,butterfly,dog,lawnmower,binoculars,bread,pineapple,snail,car,mushroom,1,1,1.5074,,butterfly,anim_natural,1,natural,3,11,65,1,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,4,butterfly,avocado,apple,lawnmower,binoculars,train,dog,mushroom,bear,4,1,1.3342,,lawnmower,inanim_artificial,1,natural,3,12,66,16,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,cat,anim_natural,9,house,cow,avocado,mushroom,dog,lawnmower,pineapple,train,cat,9,1,2.732,,cat,anim_natural,1,natural,3,13,67,2,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,snail,anim_natural,6,avocado,corn,binoculars,lawnmower,apple,snail,cat,bear,train,6,1,1.6496,,snail,anim_natural,1,natural,3,14,68,5,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,2,cow,airplane,lawnmower,train,cat,mushroom,butterfly,apple,pineapple,2,1,2.1103,,airplane,inanim_artificial,1,natural,3,15,69,12,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,2,cat,pineapple,cow,car,avocado,train,airplane,snail,mushroom,2,1,1.3319,,pineapple,inanim_natural,1,natural,3,16,70,8,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,9,bread,bear,cow,snail,pineapple,apple,lawnmower,car,binoculars,9,1,1.9234,,binoculars,inanim_artificial,1,natural,3,17,71,13,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,natural
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,cow,anim_natural,8,house,mushroom,train,bread,cat,dog,avocado,cow,lawnmower,8,1,2.7571,,cow,anim_natural,1,line_drawing,0,0,0,3,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,9,bread,snail,binoculars,butterfly,avocado,cow,pineapple,train,airplane,9,1,2.4651,,airplane,inanim_artificial,1,line_drawing,0,1,1,12,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,7,butterfly,dog,pineapple,train,avocado,bread,house,lawnmower,snail,7,1,2.6011,,house,inanim_artificial,1,line_drawing,0,2,2,15,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,3,airplane,car,mushroom,pineapple,lawnmower,cat,dog,bear,corn,3,1,1.8648,,mushroom,inanim_natural,1,line_drawing,0,3,3,7,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,5,car,bread,snail,mushroom,binoculars,cow,cat,train,apple,5,1,2.4768,,binoculars,inanim_artificial,1,line_drawing,0,4,4,13,1,,,,,,
{{Xinyi}},2025-08-20_14h20.02.477,GLINT,2024.2.4,MacIntel,64.1025641,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,6,binoculars,pineapple,cat,car,dog,apple,mushroom,butterfly,lawnmower,7,0,2.9839,,mushroom,inanim_natural,1,line_drawing,0,5,5,9,1,,,,,,
