participant,date,expName,psychopyVersion,OS,frameRate,CorrectResponse,prac_prompt_1,prac_prompt_2,prac_prompt_3,prac_prompt_4,prac_prompt_5,prac_prompt_6,prac_prompt_7,prac_prompt_8,prac_prompt_9,prac_key_resp.keys,prac_key_resp.corr,prac_key_resp.rt,prac_key_resp.duration,prac_loop.thisRepN,prac_loop.thisTrialN,prac_loop.thisN,prac_loop.thisIndex,prac_loop.ran,object_class,object_category,corr_ans,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,prompt_8,prompt_9,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,response_label,response_animacy,corr_animacy,img_condition,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,randomize_blocks.thisRepN,randomize_blocks.thisTrialN,randomize_blocks.thisN,randomize_blocks.thisIndex,randomize_blocks.ran,block_condition
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,8,apple,lawnmower,cat,butterfly,car,pineapple,house,mushroom,cow,8,1,2.7453,,mushroom,inanim_natural,1,natural,0,2,2,7,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,6,binoculars,mushroom,pineapple,cow,cat,house,car,corn,butterfly,6,1,2.4334,,house,inanim_artificial,1,natural,0,3,3,15,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bear,anim_natural,7,bread,lawnmower,avocado,airplane,dog,mushroom,bear,house,cat,7,1,3.2531,,bear,anim_natural,1,natural,0,4,4,0,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,snail,anim_natural,5,butterfly,airplane,pineapple,house,snail,lawnmower,bread,avocado,cat,5,1,1.5675,,snail,anim_natural,1,natural,0,5,5,5,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,7,pineapple,snail,butterfly,bear,bread,avocado,binoculars,train,lawnmower,,0,,,no response,no response,0,natural,0,6,6,13,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,7,cat,airplane,pineapple,binoculars,mushroom,butterfly,car,corn,dog,7,1,4.0188,,car,inanim_artificial,1,natural,0,7,7,14,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,cow,anim_natural,7,train,butterfly,airplane,apple,bread,mushroom,cow,lawnmower,bear,,0,,,no response,no response,0,natural,0,8,8,3,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,4,car,lawnmower,pineapple,avocado,apple,cow,cat,house,dog,4,1,1.4607,,avocado,inanim_natural,1,natural,0,9,9,11,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,9,butterfly,apple,avocado,airplane,cow,train,snail,house,bread,9,1,2.0333,,bread,inanim_natural,1,natural,0,10,10,6,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,9,lawnmower,car,airplane,apple,bread,butterfly,snail,bear,corn,9,1,2.9428,,corn,inanim_natural,1,natural,0,11,11,10,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,dog,anim_natural,2,binoculars,dog,pineapple,bread,bear,house,lawnmower,cow,mushroom,2,1,3.0508,,dog,anim_natural,1,natural,0,12,12,4,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,cat,anim_natural,6,car,train,pineapple,house,bread,cat,dog,bear,apple,6,1,3.6201,,cat,anim_natural,1,natural,0,13,13,2,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,8,car,butterfly,snail,house,mushroom,apple,cow,pineapple,lawnmower,8,1,2.8127,,pineapple,inanim_natural,1,natural,0,14,14,8,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,9,pineapple,butterfly,airplane,mushroom,apple,snail,bear,car,lawnmower,9,1,2.3883,,lawnmower,inanim_artificial,1,natural,0,15,15,16,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,1,airplane,dog,bread,lawnmower,pineapple,cow,corn,bear,house,1,1,4.3869,,airplane,inanim_artificial,1,natural,0,16,16,12,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,1,butterfly,airplane,binoculars,house,bear,bread,corn,cat,mushroom,1,1,4.6964,,butterfly,anim_natural,1,natural,0,17,17,1,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,snail,anim_natural,8,butterfly,apple,cat,car,binoculars,mushroom,bread,snail,lawnmower,8,1,2.0692,,snail,anim_natural,1,natural,1,0,18,5,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,7,apple,bear,train,airplane,snail,binoculars,butterfly,pineapple,corn,7,1,3.5264,,butterfly,anim_natural,1,natural,1,1,19,1,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,9,avocado,mushroom,train,bear,cow,cat,lawnmower,car,pineapple,9,1,2.1178,,pineapple,inanim_natural,1,natural,1,2,20,8,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,7,bread,cat,train,butterfly,snail,lawnmower,mushroom,airplane,apple,7,1,2.5619,,mushroom,inanim_natural,1,natural,1,3,21,7,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,3,dog,train,bread,corn,cat,butterfly,lawnmower,car,mushroom,3,1,3.1578,,bread,inanim_natural,1,natural,1,4,22,6,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,3,binoculars,apple,car,cow,cat,corn,dog,lawnmower,avocado,3,1,3.2787,,car,inanim_artificial,1,natural,1,5,23,14,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,1,avocado,lawnmower,binoculars,pineapple,bear,cat,dog,apple,train,1,1,2.9425,,avocado,inanim_natural,1,natural,1,6,24,11,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,cow,anim_natural,1,cow,house,airplane,bear,train,pineapple,apple,cat,bread,1,1,3.902,,cow,anim_natural,1,natural,1,7,25,3,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,6,bear,butterfly,binoculars,avocado,apple,train,snail,mushroom,airplane,6,1,2.0521,,train,inanim_artificial,1,natural,1,8,26,17,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,dog,anim_natural,5,train,mushroom,cat,airplane,dog,snail,lawnmower,corn,bread,5,1,1.2019,,dog,anim_natural,1,natural,1,9,27,4,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,3,airplane,butterfly,apple,cat,lawnmower,train,bread,dog,corn,3,1,2.4988,,apple,inanim_natural,1,natural,1,10,28,9,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,6,mushroom,airplane,avocado,pineapple,bear,house,cow,car,snail,6,1,2.1678,,house,inanim_artificial,1,natural,1,11,29,15,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,cat,anim_natural,1,cat,dog,butterfly,pineapple,lawnmower,house,bread,mushroom,airplane,1,1,1.8842,,cat,anim_natural,1,natural,1,12,30,2,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,9,snail,binoculars,train,avocado,airplane,cow,apple,cat,corn,9,1,2.0119,,corn,inanim_natural,1,natural,1,13,31,10,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,2,cow,lawnmower,snail,corn,dog,car,mushroom,binoculars,pineapple,2,1,2.9848,,lawnmower,inanim_artificial,1,natural,1,14,32,16,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bear,anim_natural,9,mushroom,apple,butterfly,lawnmower,binoculars,airplane,cow,avocado,bear,9,1,2.1853,,bear,anim_natural,1,natural,1,15,33,0,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,1,binoculars,corn,apple,car,airplane,avocado,bear,snail,cow,1,1,3.3991,,binoculars,inanim_artificial,1,natural,1,16,34,13,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,1,airplane,corn,mushroom,cat,bear,apple,cow,binoculars,lawnmower,1,1,2.964,,airplane,inanim_artificial,1,natural,1,17,35,12,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,8,snail,bear,cow,binoculars,train,car,apple,corn,avocado,8,1,2.2166,,corn,inanim_natural,1,natural,2,0,36,10,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,8,avocado,apple,dog,cow,train,bread,snail,house,lawnmower,8,1,2.3018,,house,inanim_artificial,1,natural,2,1,37,15,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,7,apple,bear,bread,airplane,mushroom,dog,butterfly,lawnmower,house,7,1,2.4861,,butterfly,anim_natural,1,natural,2,2,38,1,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,9,bread,apple,car,cat,dog,airplane,train,cow,mushroom,9,1,2.1864,,mushroom,inanim_natural,1,natural,2,3,39,7,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,3,cow,binoculars,airplane,dog,apple,corn,house,pineapple,butterfly,3,1,2.2108,,airplane,inanim_artificial,1,natural,2,4,40,12,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,7,airplane,car,binoculars,cat,butterfly,bread,pineapple,mushroom,bear,7,1,3.7627,,pineapple,inanim_natural,1,natural,2,5,41,8,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,8,bread,pineapple,apple,snail,car,lawnmower,dog,train,cat,8,1,3.1152,,train,inanim_artificial,1,natural,2,6,42,17,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,6,lawnmower,car,cat,apple,binoculars,avocado,snail,mushroom,bear,6,1,2.7012,,avocado,inanim_natural,1,natural,2,7,43,11,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,snail,anim_natural,2,bear,snail,airplane,corn,cat,bread,binoculars,car,pineapple,,0,,,no response,no response,0,natural,2,8,44,5,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,4,mushroom,cat,dog,bread,snail,house,car,apple,lawnmower,4,1,3.7443,,bread,inanim_natural,1,natural,2,9,45,6,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,4,train,binoculars,snail,apple,pineapple,butterfly,mushroom,bear,airplane,4,1,2.2139,,apple,inanim_natural,1,natural,2,10,46,9,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,cow,anim_natural,9,mushroom,airplane,house,bread,pineapple,butterfly,train,dog,cow,9,1,2.8634,,cow,anim_natural,1,natural,2,11,47,3,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bear,anim_natural,9,airplane,binoculars,lawnmower,snail,cat,bread,apple,pineapple,bear,9,1,2.5268,,bear,anim_natural,1,natural,2,12,48,0,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,2,bear,car,airplane,snail,apple,corn,train,cow,pineapple,2,1,1.9054,,car,inanim_artificial,1,natural,2,13,49,14,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,cat,anim_natural,5,pineapple,snail,bear,house,cat,avocado,lawnmower,corn,car,5,1,1.6182,,cat,anim_natural,1,natural,2,14,50,2,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,2,snail,lawnmower,corn,butterfly,house,bear,bread,car,mushroom,2,1,3.2286,,lawnmower,inanim_artificial,1,natural,2,15,51,16,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,2,snail,binoculars,cat,train,avocado,car,apple,cow,mushroom,2,1,3.3374,,binoculars,inanim_artificial,1,natural,2,16,52,13,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,dog,anim_natural,3,bread,airplane,dog,binoculars,house,avocado,pineapple,butterfly,cow,3,1,1.8989,,dog,anim_natural,1,natural,2,17,53,4,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bear,anim_natural,2,binoculars,bear,mushroom,pineapple,cat,lawnmower,snail,avocado,train,2,1,3.6328,,bear,anim_natural,1,natural,3,0,54,0,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,3,mushroom,airplane,train,lawnmower,dog,avocado,corn,cat,cow,3,1,2.5106,,train,inanim_artificial,1,natural,3,1,55,17,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,7,car,lawnmower,cow,bear,mushroom,butterfly,avocado,airplane,pineapple,7,1,2.6863,,avocado,inanim_natural,1,natural,3,2,56,11,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,snail,anim_natural,7,corn,airplane,mushroom,cow,train,avocado,snail,dog,binoculars,,0,,,no response,no response,0,natural,3,3,57,5,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,9,pineapple,house,snail,cow,avocado,dog,lawnmower,car,bread,9,1,3.7288,,bread,inanim_natural,1,natural,3,4,58,6,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,5,corn,pineapple,bear,binoculars,car,cow,apple,airplane,cat,5,1,1.9275,,car,inanim_artificial,1,natural,3,5,59,14,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,1,lawnmower,avocado,cow,car,pineapple,corn,dog,train,snail,1,1,1.2006,,lawnmower,inanim_artificial,1,natural,3,6,60,16,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,4,pineapple,lawnmower,bear,airplane,cow,avocado,corn,cat,train,4,1,2.5942,,airplane,inanim_artificial,1,natural,3,7,61,12,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,6,car,binoculars,butterfly,apple,bear,corn,mushroom,lawnmower,cat,6,1,2.7513,,corn,inanim_natural,1,natural,3,8,62,10,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,dog,anim_natural,3,mushroom,lawnmower,dog,pineapple,train,butterfly,bread,binoculars,cow,3,1,1.5152,,dog,anim_natural,1,natural,3,9,63,4,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,9,dog,lawnmower,butterfly,cow,house,apple,mushroom,avocado,binoculars,9,1,2.1947,,binoculars,inanim_artificial,1,natural,3,10,64,13,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,7,cat,bear,dog,avocado,train,mushroom,pineapple,car,airplane,,0,,,no response,no response,0,natural,3,11,65,8,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,6,cat,airplane,bread,dog,corn,butterfly,car,binoculars,mushroom,6,1,2.2174,,butterfly,anim_natural,1,natural,3,12,66,1,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,7,train,house,avocado,bear,cow,binoculars,apple,cat,corn,7,1,3.8496,,apple,inanim_natural,1,natural,3,13,67,9,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,cat,anim_natural,4,binoculars,bear,corn,cat,mushroom,airplane,house,avocado,snail,4,1,2.6934,,cat,anim_natural,1,natural,3,14,68,2,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,8,binoculars,bread,dog,snail,house,cat,avocado,mushroom,airplane,8,1,1.6574,,mushroom,inanim_natural,1,natural,3,15,69,7,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,8,binoculars,pineapple,lawnmower,snail,bear,bread,corn,house,cat,8,1,4.9344,,house,inanim_artificial,1,natural,3,16,70,15,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,cow,anim_natural,9,bear,butterfly,mushroom,train,bread,house,apple,car,cow,9,1,1.7353,,cow,anim_natural,1,natural,3,17,71,3,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,natural
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,2,avocado,bread,dog,lawnmower,corn,train,butterfly,cat,car,2,1,2.4146,,bread,inanim_natural,1,scrambled,0,0,0,6,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,1,corn,butterfly,avocado,binoculars,airplane,lawnmower,bread,cow,bear,1,1,3.6834,,corn,inanim_natural,1,scrambled,0,1,1,10,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,7,cow,apple,binoculars,bread,cat,bear,house,pineapple,airplane,7,1,3.0206,,house,inanim_artificial,1,scrambled,0,2,2,15,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,bear,anim_natural,8,car,train,snail,cow,corn,pineapple,apple,bear,house,8,1,1.7999,,bear,anim_natural,1,scrambled,0,3,3,0,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,cat,anim_natural,7,avocado,corn,airplane,lawnmower,car,mushroom,cat,bear,snail,7,1,3.3795,,cat,anim_natural,1,scrambled,0,4,4,2,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,4,house,bear,apple,car,corn,lawnmower,cat,cow,pineapple,4,1,4.1696,,car,inanim_artificial,1,scrambled,0,5,5,14,1,,,,,,
{{Olivia}},2025-08-20_14h32.55.258,GLINT,2024.2.4,MacIntel,63.29113924,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,5,dog,avocado,butterfly,corn,train,house,cow,binoculars,bread,5,1,2.7989,,train,inanim_artificial,1,scrambled,0,6,6,17,1,,,,,,
