participant,date,expName,psychopyVersion,OS,frameRate,CorrectResponse,prac_prompt_1,prac_prompt_2,prac_prompt_3,prac_prompt_4,prac_prompt_5,prac_prompt_6,prac_prompt_7,prac_prompt_8,prac_prompt_9,prac_key_resp.keys,prac_key_resp.corr,prac_key_resp.rt,prac_key_resp.duration,prac_loop.thisRepN,prac_loop.thisTrialN,prac_loop.thisN,prac_loop.thisIndex,prac_loop.ran,object_class,object_category,corr_ans,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,prompt_8,prompt_9,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,response_label,response_animacy,corr_animacy,img_condition,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,randomize_blocks.thisRepN,randomize_blocks.thisTrialN,randomize_blocks.thisN,randomize_blocks.thisIndex,randomize_blocks.ran,block_condition
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,9,car,corn,lawnmower,binoculars,butterfly,cat,mushroom,cow,bread,9,1,2.217,,bread,inanim_natural,1,line_drawing,0,9,9,6,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cow,anim_natural,1,cow,butterfly,bread,pineapple,lawnmower,apple,car,binoculars,dog,1,1,1.1123,,cow,anim_natural,1,line_drawing,0,10,10,3,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bear,anim_natural,2,butterfly,bear,pineapple,car,avocado,cow,bread,train,lawnmower,2,1,1.2002,,bear,anim_natural,1,line_drawing,0,11,11,0,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,1,pineapple,car,bread,lawnmower,bear,dog,cat,airplane,avocado,1,1,3.0097,,pineapple,inanim_natural,1,line_drawing,0,12,12,8,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,8,airplane,binoculars,avocado,bread,bear,corn,dog,butterfly,lawnmower,8,1,1.8332,,butterfly,anim_natural,1,line_drawing,0,13,13,1,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,snail,anim_natural,9,avocado,airplane,binoculars,bear,pineapple,house,butterfly,corn,snail,9,1,1.8827,,snail,anim_natural,1,line_drawing,0,14,14,5,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,8,bread,avocado,pineapple,cow,cat,bear,airplane,lawnmower,train,8,1,1.5514,,lawnmower,inanim_artificial,1,line_drawing,0,15,15,16,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cat,anim_natural,6,airplane,bear,cow,corn,binoculars,cat,lawnmower,mushroom,bread,6,1,1.9332,,cat,anim_natural,1,line_drawing,0,16,16,2,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,dog,anim_natural,9,car,apple,butterfly,train,pineapple,avocado,airplane,bear,dog,9,1,2.1614,,dog,anim_natural,1,line_drawing,0,17,17,4,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,9,cat,corn,cow,train,apple,binoculars,mushroom,bear,lawnmower,9,1,1.5495,,lawnmower,inanim_artificial,1,line_drawing,1,0,18,16,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,3,house,cat,airplane,train,pineapple,cow,dog,bread,apple,3,1,1.8499,,airplane,inanim_artificial,1,line_drawing,1,1,19,12,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,6,mushroom,cow,bear,avocado,binoculars,butterfly,lawnmower,bread,airplane,6,1,2.3957,,butterfly,anim_natural,1,line_drawing,1,2,20,1,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cow,anim_natural,4,mushroom,airplane,train,cow,bear,car,bread,cat,corn,4,1,1.4368,,cow,anim_natural,1,line_drawing,1,3,21,3,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,dog,anim_natural,6,bear,car,pineapple,cat,airplane,dog,avocado,corn,lawnmower,4,0,2.1628,,cat,anim_natural,1,line_drawing,1,4,22,4,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,4,snail,cat,train,pineapple,bread,butterfly,house,car,avocado,4,1,2.5165,,pineapple,inanim_natural,1,line_drawing,1,5,23,8,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,2,bear,car,mushroom,bread,dog,corn,snail,train,lawnmower,2,1,1.3836,,car,inanim_artificial,1,line_drawing,1,6,24,14,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,8,butterfly,cat,house,lawnmower,pineapple,apple,binoculars,corn,snail,8,1,1.8838,,corn,inanim_natural,1,line_drawing,1,7,25,10,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,snail,anim_natural,4,corn,airplane,dog,snail,house,pineapple,butterfly,binoculars,bread,4,1,2.9613,,snail,anim_natural,1,line_drawing,1,8,26,5,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cat,anim_natural,1,cat,bread,train,airplane,car,snail,pineapple,avocado,butterfly,1,1,1.4174,,cat,anim_natural,1,line_drawing,1,9,27,2,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bear,anim_natural,2,corn,bear,house,butterfly,binoculars,avocado,cow,bread,lawnmower,7,0,2.7459,,cow,anim_natural,1,line_drawing,1,10,28,0,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,5,dog,mushroom,airplane,binoculars,avocado,pineapple,lawnmower,bear,snail,5,1,2.1469,,avocado,inanim_natural,1,line_drawing,1,11,29,11,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,2,airplane,bread,dog,car,butterfly,train,avocado,apple,cow,2,1,2.5152,,bread,inanim_natural,1,line_drawing,1,12,30,6,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,4,bread,butterfly,pineapple,house,train,bear,car,cow,corn,1,0,0.2308,,bread,inanim_natural,0,line_drawing,1,13,31,15,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,8,house,car,bread,mushroom,apple,cow,dog,binoculars,snail,8,1,2.0171,,binoculars,inanim_artificial,1,line_drawing,1,14,32,13,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,9,mushroom,cat,binoculars,bread,snail,train,airplane,bear,apple,9,1,2.2512,,apple,inanim_natural,1,line_drawing,1,15,33,9,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,6,bread,avocado,dog,binoculars,cow,train,corn,bear,lawnmower,6,1,2.3,,train,inanim_artificial,1,line_drawing,1,16,34,17,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,4,cow,cat,lawnmower,mushroom,house,binoculars,corn,snail,pineapple,4,1,1.4637,,mushroom,inanim_natural,1,line_drawing,1,17,35,7,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,4,apple,airplane,train,bread,binoculars,cat,snail,avocado,butterfly,4,1,3.1654,,bread,inanim_natural,1,line_drawing,2,0,36,6,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,snail,anim_natural,5,lawnmower,avocado,train,dog,snail,butterfly,car,apple,bread,5,1,3.5669,,snail,anim_natural,1,line_drawing,2,1,37,5,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,8,lawnmower,bread,airplane,corn,mushroom,dog,binoculars,butterfly,bear,8,1,1.2743,,butterfly,anim_natural,1,line_drawing,2,2,38,1,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,5,binoculars,apple,bear,cow,train,dog,house,bread,pineapple,5,1,3.5997,,train,inanim_artificial,1,line_drawing,2,3,39,17,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cat,anim_natural,8,house,bear,corn,cow,lawnmower,mushroom,pineapple,cat,binoculars,8,1,1.5167,,cat,anim_natural,1,line_drawing,2,4,40,2,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,dog,anim_natural,6,mushroom,lawnmower,train,pineapple,cat,dog,cow,binoculars,avocado,6,1,1.451,,dog,anim_natural,1,line_drawing,2,5,41,4,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cow,anim_natural,4,avocado,cat,pineapple,cow,airplane,mushroom,lawnmower,butterfly,car,4,1,1.5998,,cow,anim_natural,1,line_drawing,2,6,42,3,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,1,lawnmower,cat,bread,apple,car,snail,butterfly,airplane,mushroom,1,1,1.7997,,lawnmower,inanim_artificial,1,line_drawing,2,7,43,16,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,9,bread,lawnmower,snail,cow,dog,binoculars,corn,mushroom,house,9,1,1.6163,,house,inanim_artificial,1,line_drawing,2,8,44,15,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,4,train,cat,car,airplane,bear,avocado,dog,pineapple,apple,4,1,1.2831,,airplane,inanim_artificial,1,line_drawing,2,9,45,12,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,2,apple,avocado,binoculars,car,mushroom,train,cow,bear,cat,2,1,1.179,,avocado,inanim_natural,1,line_drawing,2,10,46,11,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bear,anim_natural,3,bread,snail,bear,cat,avocado,train,binoculars,airplane,mushroom,3,1,2.0496,,bear,anim_natural,1,line_drawing,2,11,47,0,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,7,cat,pineapple,train,airplane,butterfly,apple,binoculars,bread,bear,7,1,1.483,,binoculars,inanim_artificial,1,line_drawing,2,12,48,13,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,6,corn,cow,train,pineapple,binoculars,apple,butterfly,dog,airplane,6,1,3.2502,,apple,inanim_natural,1,line_drawing,2,13,49,9,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,9,car,airplane,pineapple,house,cat,dog,butterfly,corn,mushroom,9,1,3.3169,,mushroom,inanim_natural,1,line_drawing,2,14,50,7,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,6,train,cat,corn,mushroom,snail,car,dog,binoculars,pineapple,6,1,2.1999,,car,inanim_artificial,1,line_drawing,2,15,51,14,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,4,binoculars,mushroom,butterfly,corn,airplane,pineapple,snail,train,dog,4,1,2.6166,,corn,inanim_natural,1,line_drawing,2,16,52,10,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,7,cat,airplane,house,mushroom,cow,dog,pineapple,avocado,lawnmower,7,1,1.8167,,pineapple,inanim_natural,1,line_drawing,2,17,53,8,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cat,anim_natural,6,butterfly,avocado,binoculars,corn,train,cat,bread,lawnmower,snail,6,1,1.3998,,cat,anim_natural,1,line_drawing,3,0,54,2,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,6,avocado,butterfly,lawnmower,train,cat,pineapple,snail,mushroom,binoculars,1,0,2.0167,,avocado,inanim_natural,1,line_drawing,3,1,55,8,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,snail,anim_natural,1,snail,cat,avocado,bear,corn,binoculars,apple,train,airplane,1,1,1.9496,,snail,anim_natural,1,line_drawing,3,2,56,5,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,6,cat,bread,apple,binoculars,house,butterfly,lawnmower,mushroom,bear,6,1,2.0662,,butterfly,anim_natural,1,line_drawing,3,3,57,1,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,avocado,inanim_natural,9,snail,lawnmower,apple,airplane,train,corn,cow,cat,avocado,9,1,3.1833,,avocado,inanim_natural,1,line_drawing,3,4,58,11,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,corn,inanim_natural,7,binoculars,snail,car,avocado,bear,butterfly,corn,apple,house,7,1,1.9332,,corn,inanim_natural,1,line_drawing,3,5,59,10,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,dog,anim_natural,3,butterfly,airplane,dog,house,pineapple,mushroom,snail,bread,train,3,1,1.0849,,dog,anim_natural,1,line_drawing,3,6,60,4,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,house,inanim_artificial,1,house,dog,pineapple,binoculars,apple,snail,lawnmower,bread,cow,1,1,3.7502,,house,inanim_artificial,1,line_drawing,3,7,61,15,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,apple,inanim_natural,4,cat,snail,bread,apple,lawnmower,house,mushroom,train,dog,4,1,1.833,,apple,inanim_natural,1,line_drawing,3,8,62,9,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,9,corn,bear,airplane,binoculars,snail,dog,pineapple,mushroom,car,9,1,1.95,,car,inanim_artificial,1,line_drawing,3,9,63,14,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,train,inanim_artificial,7,snail,airplane,pineapple,cat,apple,car,train,butterfly,bread,7,1,2.2837,,train,inanim_artificial,1,line_drawing,3,10,64,17,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,9,car,cow,snail,mushroom,cat,binoculars,pineapple,avocado,airplane,1,0,2.6835,,car,inanim_artificial,1,line_drawing,3,11,65,12,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,7,house,avocado,bear,binoculars,snail,corn,lawnmower,butterfly,mushroom,7,1,1.0277,,lawnmower,inanim_artificial,1,line_drawing,3,12,66,16,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,2,bear,binoculars,train,snail,avocado,apple,corn,car,cow,2,1,0.9118,,binoculars,inanim_artificial,1,line_drawing,3,13,67,13,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cow,anim_natural,1,cow,bear,apple,butterfly,bread,corn,lawnmower,train,airplane,1,1,0.8831,,cow,anim_natural,1,line_drawing,3,14,68,3,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bear,anim_natural,1,bear,cow,avocado,pineapple,house,train,apple,lawnmower,dog,9,0,2.0832,,dog,anim_natural,1,line_drawing,3,15,69,0,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,bread,inanim_natural,9,pineapple,binoculars,bear,lawnmower,cow,house,dog,corn,bread,8,0,3.4666,,corn,inanim_natural,1,line_drawing,3,16,70,6,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,mushroom,inanim_natural,6,house,bread,avocado,snail,bear,mushroom,car,train,butterfly,6,1,2.7472,,mushroom,inanim_natural,1,line_drawing,3,17,71,7,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,line_drawing
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,butterfly,anim_natural,1,butterfly,airplane,bread,lawnmower,train,mushroom,cat,cow,corn,1,1,1.5003,,butterfly,anim_natural,1,scrambled,0,0,0,1,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,binoculars,inanim_artificial,3,mushroom,lawnmower,binoculars,bread,bear,apple,dog,car,cat,3,1,1.5318,,binoculars,inanim_artificial,1,scrambled,0,1,1,13,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,airplane,inanim_artificial,1,airplane,car,mushroom,apple,bread,cat,snail,train,bear,1,1,0.6501,,airplane,inanim_artificial,1,scrambled,0,2,2,12,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,lawnmower,inanim_artificial,5,cat,avocado,car,apple,lawnmower,cow,dog,bread,binoculars,5,1,1.8337,,lawnmower,inanim_artificial,1,scrambled,0,3,3,16,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,cat,anim_natural,4,car,butterfly,snail,cat,house,corn,lawnmower,apple,bread,4,1,1.3168,,cat,anim_natural,1,scrambled,0,4,4,2,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,car,inanim_artificial,9,bear,avocado,binoculars,pineapple,apple,snail,house,dog,car,9,1,2.0944,,car,inanim_artificial,1,scrambled,0,5,5,14,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,pineapple,inanim_natural,8,house,apple,car,snail,cat,cow,mushroom,pineapple,airplane,8,1,1.6505,,pineapple,inanim_natural,1,scrambled,0,6,6,8,1,,,,,,
vlad,2025-08-20_14h49.02.349,GLINT,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,dog,anim_natural,4,bread,airplane,train,dog,mushroom,pineapple,house,cow,butterfly,4,1,2.2008,,dog,anim_natural,1,scrambled,0,7,7,4,1,,,,,,
